Date,Close,Change,Change (%),Open,High,Low,Volume
Dec 15 2018,3186.0,-1.53,-0.05%,3195.01,3294.9,3120.0,"22,703.00"
Dec 16 2018,3195.04,9.04,0.28%,3185.6,3265.0,3159.0,"18,275.00"
Dec 17 2018,3500.01,304.97,9.55%,3191.9,3587.9,3183.07,"57,759.00"
Dec 18 2018,3658.2,158.19,4.52%,3500.39,3690.9,3422.77,"45,197.00"
Dec 19 2018,3692.01,33.81,0.92%,3676.86,3928.15,3637.17,"76,902.00"
Dec 20 2018,4064.59,372.58,10.09%,3664.47,4178.0,3651.0,"82,791.00"
Dec 21 2018,3840.18,-224.41,-5.52%,4040.11,4164.0,3775.0,"62,033.00"
Dec 22 2018,3971.26,131.08,3.41%,3838.87,4162.27,3775.0,"29,322.00"
Dec 23 2018,3946.62,-24.64,-0.62%,3992.87,4062.5,3903.6,"22,660.00"
Dec 24 2018,4035.95,89.33,2.26%,3943.68,4239.37,3903.6,"49,150.00"
Dec 25 2018,3765.0,-270.95,-6.71%,4038.74,4049.23,3671.5,"42,055.00"
Dec 26 2018,3804.97,39.97,1.06%,3776.53,4045.41,3675.86,"31,743.00"
Dec 27 2018,3589.92,-215.05,-5.65%,3809.02,3846.33,3565.9,"37,094.00"
Dec 28 2018,3878.01,288.09,8.02%,3588.98,4028.6,3574.76,"42,359.00"
Dec 29 2018,3725.6,-152.41,-3.93%,3892.55,3961.85,3589.7,"17,455.00"
Dec 30 2018,3830.01,104.41,2.80%,3735.5,3871.6,3671.99,"19,534.00"
Dec 31 2018,3685.0,-145.01,-3.79%,3825.08,3840.74,3621.6,"26,783.00"
Jan 01 2019,3814.61,129.61,3.52%,3685.01,4499.3,3577.18,"21,196.00"
Jan 02 2019,3900.0,85.39,2.24%,3829.05,3916.57,3763.85,"23,154.00"
Jan 03 2019,3784.0,-116.0,-2.97%,3890.02,3916.57,3721.9,"21,239.00"
Jan 04 2019,3828.5,44.5,1.18%,3770.0,3856.9,3728.8,"22,119.00"
Jan 05 2019,3790.5,-38.0,-0.99%,3825.44,3887.09,3730.0,"13,840.00"
Jan 06 2019,4044.51,254.01,6.70%,3792.45,4088.0,3756.39,"24,051.00"
Jan 07 2019,4000.0,-44.51,-1.10%,4049.7,4078.9,3964.01,"24,603.00"
Jan 08 2019,3992.64,-7.36,-0.18%,4006.1,4114.8,3934.73,"35,008.00"
Jan 09 2019,4004.72,12.08,0.30%,3992.0,4114.8,3945.0,"24,212.00"
Jan 10 2019,3632.0,-372.72,-9.31%,4005.45,4041.64,3503.44,"52,210.00"
Jan 11 2019,3630.88,-1.12,-0.03%,3615.89,3699.99,3576.09,"34,465.00"
Jan 12 2019,3618.3,-12.58,-0.35%,3636.16,3699.99,3557.09,"12,167.00"
Jan 13 2019,3506.89,-111.41,-3.08%,3618.34,3649.18,3375.0,"18,327.00"
Jan 14 2019,3670.0,163.11,4.65%,3514.24,3714.0,3481.54,"27,207.00"
Jan 15 2019,3580.0,-90.0,-2.45%,3665.2,3711.11,3509.24,"26,458.00"
Jan 16 2019,3615.25,35.25,0.98%,3581.41,3677.99,3571.47,"25,663.00"
Jan 17 2019,3638.81,23.56,0.65%,3604.08,3666.73,3534.25,"22,762.00"
Jan 18 2019,3608.09,-30.72,-0.84%,4005.45,4041.64,3510.0,"43,966.00"
Jan 19 2019,3687.78,79.69,2.21%,3610.91,3950.0,3602.6,"14,481.00"
Jan 20 2019,3534.53,-153.25,-4.16%,3681.21,3715.26,3462.15,"19,811.00"
Jan 21 2019,3535.02,0.49,0.01%,3533.12,3703.39,3481.01,"16,636.00"
Jan 22 2019,3577.95,42.93,1.21%,3530.45,3615.8,3401.36,"22,112.00"
Jan 22 2019,3577.95,42.93,1.21%,3530.45,3615.8,3401.36,"22,112.00"
Jan 23 2019,3552.14,-25.81,-0.72%,3576.21,3620.23,3425.0,"19,061.00"
Jan 24 2019,3565.82,13.68,0.39%,3553.01,3598.0,3524.0,"13,971.00"
Jan 25 2019,3561.22,-4.6,-0.13%,3569.32,3580.67,3502.83,"16,791.00"
Jan 26 2019,3556.31,-4.91,-0.14%,3562.17,3673.0,3510.01,"11,754.00"
Jan 27 2019,3539.97,-16.34,-0.46%,3553.15,3564.12,3456.0,"10,912.00"
Jan 28 2019,3432.7,-107.27,-3.03%,3534.09,3562.9,3357.3,"33,318.00"
Jan 29 2019,3397.02,-35.68,-1.04%,3430.01,3535.92,3321.0,"24,962.00"
Jan 30 2019,3439.02,42.0,1.24%,3395.75,3465.1,3337.87,"20,419.00"
Jan 31 2019,3407.01,-32.01,-0.93%,3437.54,3478.1,3377.07,"19,908.00"
Feb 01 2019,3444.31,37.3,1.09%,3416.51,3458.26,3364.53,"22,535.00"
Feb 02 2019,3477.0,32.69,0.95%,3437.59,3483.25,3406.38,"10,258.00"
Feb 03 2019,3412.3,-64.7,-1.86%,3469.31,3476.33,3386.45,"10,248.00"
Feb 04 2019,3411.13,-1.17,-0.03%,3416.85,3471.76,3386.45,"11,922.00"
Feb 05 2019,3427.87,16.74,0.49%,3406.67,3434.05,3390.55,"13,095.00"
Feb 06 2019,3367.0,-60.87,-1.78%,3428.71,3445.0,3328.7,"20,237.00"
Feb 07 2019,3356.53,-10.47,-0.31%,3367.0,3436.42,3340.8,"16,025.00"
Feb 08 2019,3613.47,256.94,7.65%,3359.0,3758.3,3337.91,"44,056.00"
Feb 09 2019,3623.18,9.71,0.27%,3627.07,3744.2,3589.6,"14,107.00"
Feb 10 2019,3642.68,19.5,0.54%,3624.98,3654.28,3564.91,"12,302.00"
Feb 11 2019,3588.67,-54.01,-1.48%,3638.33,3650.7,3564.91,"21,803.00"
Feb 12 2019,3589.49,0.82,0.02%,3586.99,3619.93,3536.68,"24,686.00"
Feb 13 2019,3576.01,-13.48,-0.38%,3587.87,3632.2,3541.0,"19,278.00"
Feb 14 2019,3564.31,-11.7,-0.33%,3576.68,3657.0,3531.01,"16,347.00"
Feb 15 2019,3565.17,0.86,0.02%,3561.5,3620.53,3544.88,"18,271.00"
Feb 16 2019,3585.27,20.1,0.56%,3565.57,3620.01,3545.89,"9,966.00"
Feb 17 2019,3625.01,39.74,1.11%,3585.69,3675.0,3552.7,"14,306.00"
Feb 18 2019,3866.09,241.08,6.65%,3618.02,3926.0,3611.24,"44,093.00"
Feb 19 2019,3889.05,22.96,0.59%,3877.58,4000.0,3838.2,"34,748.00"
Feb 20 2019,3929.98,40.93,1.05%,3892.96,3969.54,3841.54,"25,643.00"
Feb 21 2019,3892.57,-37.41,-0.95%,3943.78,3990.0,3850.0,"22,400.00"
Feb 22 2019,3949.76,57.19,1.47%,3897.71,3957.0,3882.59,"19,747.00"
Feb 23 2019,4108.83,159.07,4.03%,3941.04,4166.09,3882.59,"24,270.00"
Feb 24 2019,3739.99,-368.84,-8.98%,4109.99,4190.3,3625.0,"42,332.00"
Feb 25 2019,3821.02,81.03,2.17%,3754.24,3861.81,3732.3,"25,802.00"
Feb 26 2019,3798.4,-22.62,-0.59%,3818.75,3832.73,3746.33,"18,850.00"
Feb 27 2019,3803.51,5.11,0.13%,3794.8,3870.5,3652.6,"22,865.00"
Feb 28 2019,3792.88,-10.63,-0.28%,3799.89,3900.0,3655.0,"21,720.00"
Mar 01 2019,3811.32,18.44,0.49%,3792.14,3900.0,3754.37,"13,977.00"
Mar 02 2019,3809.7,-1.62,-0.04%,3806.21,3880.6,3754.3,"9,157.00"
Mar 03 2019,3783.39,-26.31,-0.69%,3815.0,3822.4,3763.62,"8,856.00"
Mar 04 2019,3702.29,-81.1,-2.14%,3786.93,3815.48,3670.0,"20,780.00"
Mar 05 2019,3841.82,139.53,3.77%,3700.75,3877.1,3672.39,"22,787.00"
Mar 06 2019,3852.05,10.23,0.27%,3844.59,3895.7,3805.0,"18,188.00"
Mar 07 2019,3853.26,1.21,0.03%,3867.5,3930.0,3826.13,"19,802.00"
Mar 08 2019,3843.34,-9.92,-0.26%,3856.97,3924.37,3760.3,"22,346.00"
Mar 09 2019,3910.0,66.66,1.73%,3844.15,3947.33,3771.0,"14,330.00"
Mar 10 2019,3905.29,-4.71,-0.12%,3903.62,3925.84,3862.0,"3,312.00"
Mar 11 2019,3847.62,-57.67,-1.48%,3900.32,3916.8,3812.64,"17,158.00"
Mar 12 2019,3857.33,9.71,0.25%,3850.08,3879.6,3791.07,"16,869.00"
Mar 13 2019,3850.89,-6.44,-0.17%,3860.0,3952.0,3796.71,"13,425.00"
Mar 14 2019,3853.54,2.65,0.07%,3851.56,3907.0,3775.01,"17,035.00"
Mar 15 2019,3903.45,49.91,1.30%,3853.94,3912.06,3779.28,"16,283.00"
Mar 16 2019,3989.99,86.54,2.22%,3903.91,4042.5,3846.79,"19,225.00"
Mar 17 2019,3967.02,-22.97,-0.58%,3990.0,4037.47,3900.89,"7,707.00"
Mar 18 2019,3970.15,3.13,0.08%,3963.01,4059.0,3925.73,"15,431.00"
Mar 19 2019,3996.68,26.53,0.67%,3970.1,4012.69,3947.15,"14,928.00"
Mar 20 2019,4030.99,34.31,0.86%,4000.84,4048.8,3952.08,"18,615.00"
Mar 21 2019,3976.01,-54.98,-1.36%,4033.01,4064.4,3871.3,"21,951.00"
Mar 22 2019,3984.33,8.32,0.21%,3973.51,4056.33,3915.72,"11,018.00"
Mar 23 2019,3991.93,7.6,0.19%,3980.82,4258.92,3968.54,"3,682.00"
Mar 23 2019,3991.93,7.6,0.19%,3980.82,4258.92,3968.54,"3,682.00"
Mar 24 2019,4022.17,30.24,0.76%,4035.16,4040.7,4006.19,"3,994.00"
Mar 25 2019,3910.4,-111.77,-2.78%,3980.82,4258.92,3850.45,"22,952.00"
Mar 26 2019,3919.0,8.6,0.22%,3908.23,4174.0,3877.63,"15,525.00"
Mar 27 2019,4032.66,113.66,2.90%,3917.01,4037.11,3911.29,"19,814.00"
Mar 28 2019,4011.98,-20.68,-0.51%,4026.75,4178.88,3912.19,"11,020.00"
Mar 29 2019,4094.7,82.72,2.06%,4011.99,4175.5,3998.52,"22,243.00"
Mar 30 2019,4092.63,-2.07,-0.05%,4091.01,4131.87,4007.78,"10,895.00"
Mar 31 2019,4095.88,3.25,0.08%,4096.1,4150.0,4074.29,"2,467.00"
Apr 01 2019,4138.45,42.57,1.04%,4091.63,4150.0,4051.53,"20,013.00"
Apr 02 2019,4923.4,784.95,18.97%,4135.01,5142.9,4126.47,"92,325.00"
Apr 03 2019,4980.1,56.7,1.15%,4926.62,5362.7,4787.11,"86,866.00"
Apr 04 2019,4906.17,-73.93,-1.48%,4963.69,5071.34,4778.0,"9,763.00"
Apr 04 2019,4906.17,0.0,+0.00%,4963.69,5071.34,4778.0,0.00
Apr 05 2019,5033.89,127.72,2.60%,4913.14,5091.9,4778.0,"73,300.00"
Apr 06 2019,5052.69,18.8,0.37%,5040.95,5257.91,4887.34,"27,989.00"
Apr 07 2019,5175.77,123.08,2.44%,5036.88,5270.33,5010.54,"25,804.00"
Apr 08 2019,5288.67,112.9,2.18%,5180.73,5411.9,4806.96,"35,681.00"
Apr 09 2019,5197.18,-91.49,-1.73%,5293.05,5352.5,5132.28,"25,567.00"
Apr 10 2019,5317.77,120.59,2.32%,5186.5,5488.0,5161.0,"34,027.00"
Apr 11 2019,5056.46,-261.31,-4.91%,5335.12,5413.9,4960.1,"39,327.00"
Apr 12 2019,5080.4,23.94,0.47%,5035.01,5122.48,4902.81,"23,990.00"
Apr 13 2019,5071.21,-9.19,-0.18%,5075.2,5126.2,5036.75,"10,581.00"
Apr 14 2019,5153.29,82.08,1.62%,5070.01,5191.19,5008.0,"11,496.00"
Apr 15 2019,5039.75,-113.54,-2.20%,5173.11,5279.7,4944.87,"22,016.00"
Apr 16 2019,5218.09,178.34,3.54%,5036.92,5320.9,4945.54,"23,411.00"
Apr 17 2019,5228.17,10.08,0.19%,5211.6,5330.0,5170.01,"19,163.00"
Apr 18 2019,5280.0,51.83,0.99%,5227.0,5325.0,5173.11,"18,713.00"
Apr 19 2019,5293.3,13.3,0.25%,5276.9,5366.5,5180.37,"16,560.00"
Apr 20 2019,5320.01,26.71,0.50%,5298.07,5362.97,5260.24,"10,997.00"
Apr 21 2019,5308.37,-11.64,-0.22%,5320.85,5370.0,5200.0,"12,996.00"
Apr 22 2019,5383.28,74.91,1.41%,5298.71,5453.3,5213.34,"23,989.00"
Apr 23 2019,5546.8,163.52,3.04%,5387.11,5650.0,5250.46,"35,253.00"
Apr 24 2019,5437.53,-109.27,-1.97%,5538.75,5650.0,5361.01,"32,628.00"
Apr 25 2019,5121.0,-316.53,-5.82%,5440.51,5513.66,4357.1,"35,907.00"
Apr 26 2019,5151.59,30.59,0.60%,5134.32,5512.12,4963.0,"38,675.00"
Apr 27 2019,5166.63,15.04,0.29%,5157.92,5295.03,5041.14,"10,579.00"
Apr 28 2019,5144.61,-22.02,-0.43%,5176.47,5220.04,5099.0,"3,978.00"
Apr 29 2019,5143.19,-1.42,-0.03%,5148.03,5200.0,5061.1,"17,221.00"
Apr 30 2019,5267.7,124.51,2.42%,5158.0,5302.21,5126.25,"17,004.00"
May 01 2019,5317.78,50.08,0.95%,5272.1,5361.52,5131.1,"14,511.00"
May 02 2019,5393.07,75.29,1.42%,5329.99,5422.99,5265.61,"17,219.00"
May 03 2019,5659.22,266.15,4.94%,5391.41,5799.15,5306.09,"35,873.00"
May 04 2019,5778.16,118.94,2.10%,5657.85,5846.13,5363.1,"27,896.00"
May 05 2019,5720.88,-57.28,-0.99%,5774.12,5845.37,5512.0,"5,058.00"
May 06 2019,5687.8,-33.08,-0.58%,5716.28,5753.66,5562.44,"20,848.00"
May 07 2019,5814.07,126.27,2.22%,5697.14,5979.22,5687.6,"38,178.00"
May 08 2019,5933.2,119.13,2.05%,5713.41,5990.0,5660.0,"23,678.00"
May 09 2019,6152.2,219.0,3.69%,5960.03,6171.1,5925.41,"31,613.00"
May 10 2019,6342.52,190.32,3.09%,6160.0,6440.86,6105.0,"32,783.00"
May 11 2019,7341.56,999.04,15.75%,6349.77,7464.13,6105.0,"69,951.00"
May 12 2019,6945.42,-396.14,-5.40%,7160.73,7593.46,6724.1,"85,893.00"
May 13 2019,7837.4,891.98,12.84%,6923.51,8195.0,6861.64,"86,658.00"
May 14 2019,7991.05,153.65,1.96%,7807.21,8350.0,7621.27,"25,007.00"
May 14 2019,7991.05,0.0,+0.00%,7807.21,8350.0,7621.27,0.00
May 15 2019,8235.54,244.49,3.06%,7829.27,8405.0,6864.93,"71,840.00"
May 16 2019,7885.41,-350.13,-4.25%,8201.12,8390.95,7660.79,"55,658.00"
May 17 2019,7362.21,-523.2,-6.64%,7880.18,8388.0,6178.0,"87,443.00"
May 18 2019,7277.13,-85.08,-1.16%,7400.78,7494.2,7204.42,"24,021.00"
May 19 2019,8227.85,950.72,13.06%,7265.1,8315.0,7204.42,"51,840.00"
May 20 2019,7969.43,-258.42,-3.14%,8069.34,8198.2,7573.12,"48,169.00"
May 21 2019,7987.61,18.18,0.23%,8001.06,8179.99,7573.12,"28,379.00"
May 22 2019,7658.17,-329.44,-4.12%,7954.01,8112.99,7506.12,"31,370.00"
May 22 2019,7658.17,-329.44,-4.12%,7954.01,8112.99,7506.12,"31,370.00"
May 23 2019,7878.87,220.7,2.88%,7603.67,7984.9,7467.1,"29,757.00"
May 24 2019,7999.22,120.35,1.53%,7870.03,8175.0,7794.73,"29,668.00"
May 25 2019,8060.59,61.37,0.77%,8020.0,8161.0,7939.76,"11,785.00"
May 26 2019,8698.78,638.19,7.92%,8075.0,8790.31,7881.7,"34,518.00"
May 27 2019,8831.9,133.12,1.53%,8756.36,8982.02,8620.01,"33,165.00"
May 28 2019,8738.1,-93.8,-1.06%,8799.85,8822.46,8200.0,"23,135.00"
May 29 2019,8663.11,-74.99,-0.86%,8701.0,8762.39,8421.12,"26,370.00"
May 30 2019,8289.29,-373.82,-4.32%,8647.6,9096.79,7972.0,"56,725.00"
May 31 2019,8565.02,275.73,3.33%,8285.0,9090.0,7972.0,"37,557.00"
Jun 01 2019,8549.13,-15.89,-0.19%,8558.08,8624.72,8452.21,"14,761.00"
Jun 02 2019,8744.09,194.96,2.28%,8558.41,8841.3,8540.8,"13,967.00"
Jun 03 2019,8150.59,-593.5,-6.79%,8721.05,8754.2,8030.46,"34,573.00"
Jun 04 2019,7642.0,-508.59,-6.24%,8134.6,8739.92,7427.0,"57,471.00"
Jun 05 2019,7789.08,147.08,1.92%,7676.41,8048.7,7427.0,"29,084.00"
Jun 06 2019,7814.72,25.64,0.33%,7776.78,7931.0,7450.02,"27,328.00"
Jun 07 2019,8040.06,225.34,2.88%,7816.15,8134.29,7756.79,"27,480.00"
Jun 08 2019,7927.62,-112.44,-1.40%,7990.65,8061.12,7786.01,"12,733.00"
Jun 09 2019,7649.06,-278.56,-3.51%,7931.0,8059.99,7508.77,"15,153.00"
Jun 10 2019,7987.23,338.17,4.42%,7595.0,8097.35,7516.9,"23,981.00"
Jun 11 2019,7910.01,-77.22,-0.97%,8038.01,8063.25,7702.83,"20,403.00"
Jun 12 2019,8153.48,243.47,3.08%,7918.72,8292.43,7817.0,"29,069.00"
Jun 13 2019,8221.28,67.8,0.83%,8163.87,8344.9,8005.0,"21,246.00"
Jun 14 2019,8720.0,498.72,6.07%,8237.88,8740.0,8048.75,"27,999.00"
Jun 15 2019,8832.02,112.02,1.28%,8709.58,8927.1,8588.7,"21,000.00"
Jun 16 2019,9006.87,174.85,1.98%,8848.2,9422.92,8456.0,"48,484.00"
Jun 17 2019,9331.54,324.67,3.60%,8976.03,9475.0,8799.7,"39,929.00"
Jun 18 2019,9077.77,-253.77,-2.72%,9354.25,9361.87,8920.0,"32,715.00"
Jun 19 2019,9288.06,210.29,2.32%,9091.78,9319.5,9035.75,"18,226.00"
Jun 20 2019,9548.99,260.93,2.81%,9285.0,9599.0,9035.75,"26,266.00"
Jun 21 2019,10055.55,506.56,5.30%,9551.36,10155.0,9524.27,"43,106.00"
Jun 22 2019,10710.32,654.77,6.51%,10166.54,11215.89,10080.0,"61,871.00"
Jun 23 2019,10813.81,103.49,0.97%,10673.91,11284.44,10080.0,"29,486.00"
Jun 24 2019,11015.85,202.04,1.87%,10837.29,11284.44,10490.0,"28,356.00"
Jun 25 2019,11755.0,739.15,6.71%,11024.87,11765.0,10550.21,"46,516.00"
Jun 26 2019,12898.83,1143.83,9.73%,11730.01,13880.0,10997.0,"120,332.00"
Jun 27 2019,11029.97,-1868.86,-14.49%,12936.85,13868.44,10300.0,"126,850.00"
Jun 28 2019,12340.0,1310.03,11.88%,11079.2,12444.77,10723.3,"69,391.00"
Jun 29 2019,11955.34,-384.66,-3.12%,12379.26,12444.77,10737.87,"47,633.00"
Jun 30 2019,10755.01,-1200.33,-10.04%,11863.45,12379.99,10652.36,"47,508.00"
Jul 01 2019,10566.9,-188.11,-1.75%,10705.75,12200.0,9953.0,"73,138.00"
Jul 02 2019,10753.58,186.68,1.77%,10572.56,11210.52,9614.08,"74,654.00"
Jul 03 2019,11958.15,1204.57,11.20%,10816.68,11998.0,9651.0,"67,498.00"
Jul 04 2019,11093.42,-864.73,-7.23%,11986.09,12064.54,10926.01,"38,314.00"
Jul 05 2019,11021.93,-71.49,-0.64%,11146.78,12064.26,10736.0,"39,093.00"
Jul 06 2019,11225.0,203.07,1.84%,10960.0,11723.6,10761.8,"26,621.00"
Jul 07 2019,11450.12,225.12,2.01%,11126.08,11620.0,11000.0,"20,279.00"
Jul 08 2019,12281.85,831.73,7.26%,11534.36,12395.0,11323.7,"36,899.00"
Jul 09 2019,12550.0,268.15,2.18%,12316.02,12883.48,12105.32,"47,293.00"
Jul 10 2019,12089.01,-460.99,-3.67%,12551.21,13202.63,11553.21,"69,889.00"
Jul 11 2019,11269.7,-819.31,-6.78%,12096.01,13202.63,10933.0,"65,166.00"
Jul 12 2019,11792.78,523.08,4.64%,11255.55,11950.0,11079.59,"32,058.00"
Jul 13 2019,11367.8,-424.98,-3.60%,11828.94,11888.48,10814.4,"34,097.00"
Jul 14 2019,10132.36,-1235.44,-10.87%,11404.33,11467.27,10098.4,"41,150.00"
Jul 15 2019,10916.96,784.6,7.74%,10200.1,12977.33,9855.0,"53,467.00"
Jul 16 2019,9448.68,-1468.28,-13.45%,10899.99,11079.61,9350.0,"72,352.00"
Jul 17 2019,9686.46,237.78,2.52%,9390.03,11040.0,9071.0,"60,453.00"
Jul 18 2019,10704.46,1018.0,10.51%,9684.0,10799.0,9291.0,"58,971.00"
Jul 19 2019,10513.28,-191.18,-1.79%,10639.13,10799.0,9291.0,"37,946.00"
Jul 20 2019,10731.92,218.64,2.08%,10568.01,11210.0,10359.17,"31,605.00"
Jul 21 2019,10605.14,-126.78,-1.18%,10680.64,10848.25,10188.0,"21,531.00"
Jul 21 2019,10605.14,-126.78,-1.18%,10680.64,10848.25,10188.0,"21,531.00"
Jul 22 2019,10309.01,-296.13,-2.79%,10636.66,10694.15,10060.0,"30,324.00"
Jul 23 2019,9866.01,-443.0,-4.30%,10325.59,10688.14,9800.23,"32,832.00"
Jul 24 2019,9813.45,-52.56,-0.53%,9822.44,9919.08,9507.38,"33,512.00"
Jul 25 2019,9893.08,79.63,0.81%,9767.87,10200.0,9507.38,"25,889.00"
Jul 26 2019,9849.01,-44.07,-0.45%,9875.5,9898.03,9625.2,"19,111.00"
Jul 27 2019,9427.47,-421.54,-4.28%,9843.95,10250.0,9292.0,"32,875.00"
Jul 28 2019,9544.2,116.73,1.24%,9448.01,9669.11,9108.9,"17,419.00"
Jul 29 2019,9473.33,-70.87,-0.74%,9545.0,9729.87,9356.75,"18,397.00"
Jul 30 2019,9578.01,104.68,1.10%,9496.0,9839.83,9356.75,"16,563.00"
Jul 31 2019,10070.0,491.99,5.14%,9589.83,10135.8,9371.96,"23,726.00"
Aug 01 2019,10396.0,326.0,3.24%,10084.21,10494.99,9570.01,"29,632.00"
Aug 02 2019,10536.97,140.97,1.36%,10406.02,10670.0,9881.0,"25,599.00"
Aug 03 2019,10813.62,276.65,2.63%,10533.0,10922.08,10322.47,"18,989.00"
Aug 04 2019,11010.0,196.38,1.82%,10825.35,11089.74,10505.0,"21,064.00"
Aug 05 2019,11814.97,804.97,7.31%,10978.35,11950.0,10572.0,"43,808.00"
Aug 06 2019,11446.54,-368.43,-3.12%,11788.3,12340.0,10985.0,"48,455.00"
Aug 07 2019,11983.09,536.55,4.69%,11432.85,12173.8,11366.26,"49,099.00"
Aug 08 2019,11983.41,0.32,0.00%,11959.95,12147.0,11366.26,"27,215.00"
Aug 09 2019,11854.51,-128.9,-1.08%,12009.98,12042.0,11651.89,"22,256.00"
Aug 10 2019,11303.42,-551.09,-4.65%,11891.95,11976.68,11170.0,"24,332.00"
Aug 11 2019,11549.99,246.57,2.18%,11279.27,11560.0,11080.37,"13,841.00"
Aug 12 2019,11394.77,-155.22,-1.34%,11559.12,11562.48,11088.88,"11,781.00"
Aug 13 2019,10866.92,-527.85,-4.63%,11380.02,11559.12,10746.0,"25,729.00"
Aug 14 2019,9977.41,-889.51,-8.19%,10854.92,11438.39,9895.74,"41,157.00"
Aug 15 2019,10255.0,277.59,2.78%,10001.99,10850.13,9470.0,"50,502.00"
Aug 16 2019,10324.42,69.42,0.68%,10297.01,10539.9,9470.0,"35,391.00"
Aug 17 2019,10206.9,-117.52,-1.14%,10355.75,10539.9,9739.99,"14,426.00"
Aug 18 2019,10327.32,120.42,1.18%,10217.77,10513.45,9980.0,"12,972.00"
Aug 19 2019,10889.96,562.64,5.45%,10324.95,10950.0,10066.66,"23,113.00"
Aug 20 2019,10762.81,-127.15,-1.17%,10944.08,10959.0,10549.74,"18,274.00"
Aug 21 2019,10101.13,-661.68,-6.15%,10780.91,10807.54,9841.59,"35,560.00"
Aug 22 2019,10121.82,20.69,0.20%,10126.0,10800.0,9752.2,"23,795.00"
Aug 23 2019,10418.39,296.57,2.93%,10083.09,10478.0,10035.84,"25,805.00"
Aug 24 2019,10144.79,-273.6,-2.63%,10420.0,10445.43,9883.4,"17,668.00"
Aug 25 2019,10096.31,-48.48,-0.48%,10139.99,10398.6,9899.95,"17,788.00"
Aug 26 2019,10360.53,264.22,2.62%,10136.81,10697.9,9899.95,"32,696.00"
Aug 27 2019,10164.11,-196.42,-1.90%,10362.74,10680.0,10019.56,"16,626.00"
Aug 28 2019,9695.14,-468.97,-4.61%,10171.86,10379.63,9512.5,"29,481.00"
Aug 29 2019,9476.12,-219.02,-2.26%,9700.03,9725.86,9307.8,"39,480.00"
Aug 30 2019,9570.15,94.03,0.99%,9481.28,9725.86,9321.73,"20,672.00"
Aug 31 2019,9600.78,30.63,0.32%,9572.0,9707.48,9400.0,"7,753.00"
Sep 01 2019,9759.0,158.22,1.65%,9609.45,9850.0,9539.58,"9,212.00"
Sep 02 2019,10369.26,610.26,6.25%,9765.92,10490.0,9539.58,"22,634.00"
Sep 03 2019,10660.71,291.45,2.81%,10391.08,10790.0,9756.54,"37,019.00"
Sep 04 2019,10576.18,-84.53,-0.79%,10614.62,10833.14,10319.0,"29,079.00"
Sep 05 2019,10574.18,-2.0,-0.02%,10555.01,10666.43,10452.15,"17,532.00"
Sep 06 2019,10345.53,-228.65,-2.16%,10608.0,10947.0,10145.3,"44,832.00"
Sep 07 2019,10494.01,148.48,1.44%,10322.0,10939.34,10182.0,"13,329.00"
Sep 08 2019,10405.86,-88.15,-0.84%,10484.87,10605.52,10231.13,"11,971.00"
Sep 09 2019,10336.18,-69.68,-0.67%,10401.39,10542.93,10051.0,"23,624.00"
Sep 10 2019,10100.9,-235.28,-2.28%,10320.75,10390.09,9916.0,"18,840.00"
Sep 11 2019,10145.83,44.93,0.44%,10106.3,10389.26,9851.97,"21,207.00"
Sep 12 2019,10400.9,255.07,2.51%,10191.72,10460.0,10027.52,"19,496.00"
Sep 13 2019,10366.19,-34.71,-0.33%,10423.9,10460.0,10040.0,"13,972.00"
Sep 14 2019,10365.19,-1.0,-0.01%,10359.11,10439.0,10157.0,"10,282.00"
Sep 15 2019,10302.99,-62.2,-0.60%,10360.84,10439.0,10223.36,"7,343.00"
Sep 16 2019,10241.4,-61.59,-0.60%,10315.71,10379.98,10000.0,"27,115.00"
Sep 17 2019,10197.51,-43.89,-0.43%,10251.98,10276.3,10130.59,"15,547.00"
Sep 18 2019,10156.26,-41.25,-0.40%,10198.27,10263.65,10041.8,"15,872.00"
Sep 19 2019,10265.68,109.42,1.08%,10167.4,10380.07,9585.86,"30,319.00"
Sep 19 2019,10265.68,109.42,1.08%,10167.4,10380.07,9585.86,"30,319.00"
Sep 20 2019,10166.43,-99.25,-0.97%,10275.01,10379.15,9585.86,"15,536.00"
Sep 21 2019,9982.79,-183.64,-1.81%,10167.6,10180.43,9917.34,"12,516.00"
Sep 22 2019,10051.12,68.33,0.68%,9974.29,10170.15,9842.35,"11,637.00"
Sep 23 2019,9675.25,-375.87,-3.74%,10032.86,10097.0,9609.37,"24,230.00"
Sep 24 2019,8587.12,-1088.13,-11.25%,9666.79,9841.59,8159.35,"97,737.00"
Sep 25 2019,8452.15,-134.97,-1.57%,8614.9,8746.83,8222.01,"57,267.00"
Sep 26 2019,8089.48,-362.67,-4.29%,8409.03,8471.96,7712.45,"64,371.00"
Sep 27 2019,8190.62,101.14,1.25%,8098.54,8290.0,7861.02,"33,915.00"
Sep 28 2019,8202.98,12.36,0.15%,8192.33,8343.0,7861.02,"22,032.00"
Sep 29 2019,8063.36,-139.62,-1.70%,8226.66,8343.0,7902.96,"19,461.00"
Sep 30 2019,8288.78,225.42,2.80%,8054.49,8393.23,7655.0,"37,011.00"
Oct 01 2019,8307.48,18.7,0.23%,8289.79,8540.0,8195.42,"35,829.00"
Oct 02 2019,8366.16,58.68,0.71%,8333.96,8375.0,8168.85,"21,200.00"
